DATUM OD;DATUM DO;NAZEV;MESTO;TYP;KATEGORIE;DISCIPLINY;PORADATEL;KLUB;KLUB CISLO;REGISTRACE DO;URL
01.09.2024;01.09.2024;Memori‡l Ilka DlouhŽho;ProsimžÞice;2. kategorie;Muìi, ìeny, JunioÞi, Juniorky, Dorostenci st., dorostenci ml.;SM 3x20, SM 60, LM 3x20, LM 60;;;125;01.09.2024;https://shooting.cz/cs/souteze/2024-09-01-memorial-ilka-dlouheho
06.09.2024;08.09.2024;‰eskù poh‡r ml‡deže 2024 fin‡le PlzeË;PlzeË;1. kategorie, ìebÞ’‹ek, Sledovanù, St‡t;Dorostenci st., Dorostenky st.;VzPi 40, SP 30+30, RP 2x30, VzPu 40 ISSF, SM 3x20, SM 60;‰eskù stÞeleckù svaz;;;26.08.2024;https://shooting.cz/cs/souteze/2024-08-17-klon-cesky-pohar-mladeze-2024-4-kolo-plzen
06.09.2024;08.09.2024;Kontroln’ z‡vod reprezentace 2024 Fin‡le;PlzeË;1. kategorie, ìebÞ’‹ek, Sledovanù, St‡t;Muìi, ìeny;VzPi 60, SP 30+30, RP 2x30, VzPu 60 ISSF, SM 3x20, LM 3x20;;;;;https://shooting.cz/cs/souteze/2024-09-06-kontrolni-zavod-reprezentace-2024-finale
07.09.2024;07.09.2024;Boreckù poh‡r 2024 - 5.kolo;Borek;2. kategorie;Muìi;SP 30+30;;;42;11.05.2024;https://shooting.cz/cs/souteze/2024-09-07-borecky-pohar-2024-5-kolo-1
07.09.2024;07.09.2024;Memori‡l Frantiäka Rejmana;Praha 9 Hloubìt’n;3. kategorie;Muìi, ìeny;SP 30 m’Þen‡;;;121;05.09.2024;https://shooting.cz/cs/souteze/2024-09-07-memorial-frantiska-rejmana-1
08.09.2024;08.09.2024;Kel‹sk‡ liga 2024 - 5.kolo + FINÁLE;Kel‹;2. kategorie;Muìi;SP 30+30;;;464;;https://shooting.cz/cs/souteze/2024-09-08-kelcska-liga-2024-5-kolo-finale-1
09.09.2024;12.09.2024;Memori‡l Milana Albrechta;Hlu‹’n;2. kategorie;Muìi, ìeny, JunioÞi, Juniorky, Dorostenci st., Dorostenky st., Veter‡ni;SM 60, LM 60;;;34;12.09.2024;https://shooting.cz/cs/souteze/2024-09-09
14.09.2024;14.09.2024;Chaloupeck‡ sportka;Praha 9 Hloubìt’n;3. kategorie;Muìi, ìeny;SP 30 m’Þen‡;;;121;12.09.2024;https://shooting.cz/cs/souteze/2024-09-14-chaloupecka-sportka-1
14.09.2024;14.09.2024;Podzimn’ cena PÞezletic;Ctìnice;2. kategorie;Muìi, ìeny, Dorostenci st., dorostenci ml.;SM 3x20, SM 60, LM 3x20, LM 60;;;190;;https://shooting.cz/cs/souteze/2024-09-14-podzimni-cena-prezletic
14.09.2024;14.09.2024;VC PelhÞimova, Memori‡l J.Veverky;PelhÞimov;2. kategorie;Muìi, ìeny, JunioÞi, Juniorky, Dorostenci st., dorostenci ml.;SM 3x20, SM 60, LM 3x20, LM 60;;;353;;https://shooting.cz/cs/souteze/2024-09-14-vc-pelhrimova-memorial-j-veverky-1
15.09.2024;15.09.2024;Memori‡l Jana Vondr‡‹ka  XVII. ro‹n’k;Lukov‡ u Lanäkrouna;2. kategorie;Muìi;PePiC, PeRe, KÞPiC, PePiV, PePuC, PePuV, KÞPuC;SSKP ORLICE Úst’ nad Orlic’;;262;06.09.2024;https://shooting.cz/cs/souteze/2024-09-15-memorial-jana-vondracka-xvii-rocnik
15.09.2024;15.09.2024;Poh‡r SSK BystÞice n.P.;BystÞice nad Pernätejnem;2. kategorie;Muìi, ìeny, JunioÞi, Juniorky, Dorostenci st., dorostenci ml.;SM 60, LM 60;;;303;;https://shooting.cz/cs/souteze/2024-09-15-pohar-ssk-bystrice-n-p-1
15.09.2024;15.09.2024;VC PelhÞimova, Memori‡l J.Veverky;PelhÞimov;2. kategorie;Muìi, ìeny, JunioÞi, Juniorky, Dorostenci st., dorostenci ml.;SP 30+30, VP 30+30;;;353;;https://shooting.cz/cs/souteze/2024-09-15-vc-pelhrimova-memorial-j-veverky-1
20.09.2024;22.09.2024;Mistrovstv’ ‰R 2024 kule;PlzeË;1. kategorie;Muìi, ìeny, JunioÞi, Juniorky, Dorostenci st., Dorostenky st.;SP 30+30, LP 60, StP 3x20, RP 2x30, VP 30+30, SM 3x20, SM 60 ISSF, LM 3x20, LM 60 ISSF;‰eskù stÞeleckù svaz;;;10.09.2024;https://shooting.cz/cs/souteze/2024-09-20-mistrovstvi-cr-2024-kule
21.09.2024;21.09.2024;KrhanickŽ pÞedovky;Krhanice;2. kategorie;;PePiC, PeRe, KÞPiC, DPi, PePiV;;;117;;https://shooting.cz/cs/souteze/2024-09-21-krhanicke-predovky-1
21.09.2024;21.09.2024;ManuäickŽ pÞedovky;Manuäice;2. kategorie;;PePiC, PeRe, KÞPiC, DPi, PePiV, PePuC, PePuV, KÞPuC, KÞPuV;SSK Manuäice 0200;;200;19.09.2024;https://shooting.cz/cs/souteze/2024-09-21-manusicke-predovky-1
21.09.2024;21.09.2024;Podzimn’ Cena Chaloupek;Praha 9;2. kategorie;Muìi, ìeny, JunioÞi, Juniorky, Dorostenci st., Dorostenky st., dorostenci ml., dorostenky ml.;SM 3x20, SM 60, LM 3x20, LM 60;;;134;;https://shooting.cz/cs/souteze/2024-09-21-podzimni-cena-chaloupek
21.09.2024;21.09.2024;VC Buchlovic;Buchlovice;2. kategorie;Muìi;StP 3x20, VP 15+15;;;209;;https://shooting.cz/cs/souteze/2024-09-21-vc-buchlovic-1
21.09.2024;21.09.2024;Velk‡ cena amatŽrù;Praha 9 Hloubìt’n;3. kategorie;Muìi, ìeny;SP 30 m’Þen‡;;;121;19.09.2024;https://shooting.cz/cs/souteze/2024-09-21
26.09.2024;09.10.2024;Junior World Championship Lima;Lima;repre-tùmy, Sledovanù, Svìt;JunioÞi, Juniorky;VzPi 60, SP 30 m’Þen‡, RP 2x30, VzPu 60 ISSF, SM 3x20, SM 60 ISSF, LM 3x20, LM 60 ISSF, Skeet, Trap;;;;;https://shooting.cz/cs/souteze/2024-11-01-junior-world-championship-lima
28.09.2024;28.09.2024;Velk‡ cena Letova;Praha 9 Hloubìt’n;2. kategorie;Muìi, ìeny;SP 30 m’Þen‡;;;121;26.09.2024;https://shooting.cz/cs/souteze/2024-09-28-1
29.09.2024;29.09.2024;Honba za rekordy Petra Hub‡‹e 2024;;2. kategorie;Muìi, ìeny, JunioÞi, Juniorky, Dorostenci st., Dorostenky st., dorostenci ml., dorostenky ml.;SpVzPi 30+30, StVzPi 3x20;;;373;29.09.2024;https://shooting.cz/cs/souteze/2024-09-29-honba-za-rekordy-petra-hubace-2024
29.09.2024;29.09.2024;Poh‡r SSK Mostiätì;VelkŽ MeziÞ’‹’;2. kategorie;Muìi, ìeny, JunioÞi, Juniorky, Dorostenci st., dorostenci ml.;SM 60, LM 60;;;287;;https://shooting.cz/cs/souteze/2024-09-29-pohar-ssk-mostiste-1
29.09.2024;29.09.2024;Pos‡zavskù poh‡r, 65.ro‹n’k;Krhanice;2. kategorie;;SP 30+30;;;117;;https://shooting.cz/cs/souteze/2024-09-29-posazavsky-pohar-65-rocnik
05.10.2024;05.10.2024;Husitskù ät’t 65. ro‹n’k + Jiho‹eskù KP;Borek;2. kategorie;Muìi, ìeny, Dorostenci st., Dorostenky st.;SP 30+30, SM 3x20, SM 60 ISSF, LM 3x20, LM 60 ISSF;;;42;02.10.2024;https://shooting.cz/cs/souteze/2024-10-05-husitsky-stit-65-rocnik-jihocesky-kp-1
05.10.2024;05.10.2024;Memori‡l Vlastimila Hejla;Praha 9 Hloubìt’n;2. kategorie;Muìi, ìeny;SP 30+30;;;121;03.10.2024;https://shooting.cz/cs/souteze/2024-10-05-memorial-vlastimila-hejla
06.10.2024;06.10.2024;Poh‡r SSK VelkŽ MeziÞ’‹’;VelkŽ MeziÞ’‹’;2. kategorie;Muìi, ìeny, JunioÞi, Juniorky, Dorostenci st., dorostenci ml.;SM 60, LM 60;;;324;;https://shooting.cz/cs/souteze/2024-10-06-pohar-ssk-velke-mezirici
12.10.2024;12.10.2024;Budìjick‡ diabolka;Borek;2. kategorie;Muìi, ìeny, JunioÞi, Juniorky, Dorostenci st., Ž‡ci 13 a 14 let, Ž‡ci do 12 let;VzPu 60 ISSF, VzPu 40 ISSF, VzPu 30 ISSF vleže;;;301;09.10.2024;https://shooting.cz/cs/souteze/2024-10-12-budejicka-diabolka-1
12.10.2024;12.10.2024;Poh‡r Sopky;Nov‡ paka;2. kategorie;Muìi, ìeny;LM 60;;;192;12.10.2024;https://shooting.cz/cs/souteze/2024-10-12-pohar-sopky-1
12.10.2024;12.10.2024;Pražskù stÞeleckù festival;Praha 9 Hloubìt’n;2. kategorie;Muìi, ìeny;VP 15+15;;;121;10.10.2024;https://shooting.cz/cs/souteze/2024-10-12-prazsky-strelecky-festival-1
19.10.2024;19.10.2024;Podzimn’ soutìž z pÞedovek 2024;OstromžÞ;2. kategorie;Muìi;PePiC, PeRe, KÞPiC, DPi, PePiV, PePuC, PePuV, KÞPuC, Werndl;;;214;11.10.2024;https://shooting.cz/cs/souteze/2024-10-19-podzimni-soutez-z-predovek-2024-1
19.10.2024;19.10.2024;VC Borku - 26.ro‹n’k;Borek;2. kategorie;Muìi, ìeny, JunioÞi, Juniorky, Dorostenci st., Dorostenky st.;VzPi 60, VzPi 40, VzPu 60 ISSF, VzPu 40 ISSF;;;42;16.10.2024;https://shooting.cz/cs/souteze/2024-10-19-vc-borku-26-rocnik-1
19.10.2024;20.10.2024;Tvrï‡k 2024;PlzeË;2. kategorie;Muìi;VzPi 60, VzPu 60 ISSF;;;69;19.10.2024;https://shooting.cz/cs/souteze/2024-10-19-tvrdak-2024
26.10.2024;26.10.2024;Podzimn’ sportka;Praha 9 Hloubìt’n;3. kategorie;Muìi, ìeny;SP 30 m’Þen‡;;;121;24.10.2024;https://shooting.cz/cs/souteze/2024-10-26-podzimni-sportka-1
02.11.2024;02.11.2024;Podzimn’ soutìž;Nov‡ paka;3. kategorie;Muìi;SP 30+30;;;192;02.11.2024;https://shooting.cz/cs/souteze/2024-11-02-podzimni-soutez-2
02.11.2024;02.11.2024;VC Stromovky - 26.ro‹n’k;Borek;2. kategorie;Muìi, ìeny, Dorostenci st.;VzPi 60, VzPi 40, VzPu 60 ISSF, VzPu 40 ISSF;;;301;30.10.2024;https://shooting.cz/cs/souteze/2024-11-02-vc-stromovky-26-rocnik-1
02.11.2024;02.11.2024;Vrchlabsko-Trutnovsk‡ vzduchovkov‡ liga 2024-2025 1.kolo;Trutnov;2. kategorie, Pi;Muìi, ìeny, Dorostenci st., Dorostenky st., Veter‡ni;VzPi 60, VzPi 40;;;95;02.11.2024;https://shooting.cz/cs/souteze/2024-11-02-vrchlabsko-trutnovska-vzduchovkova-liga-2024-2025-1-kolo-1
23.11.2024;24.11.2024;Grand Prix Rapid PlzeË;PlzeË;1. kategorie, Sledovanù;Muìi, ìeny, Dorostenci st.;VzPi 60, VzPi 40, VzPu 60 ISSF, VzPu 40;;;232;14.11.2024;https://shooting.cz/cs/souteze/2024-11-23-grand-prix-rapid-plzen
30.11.2024;30.11.2024;Vrchlabsko-Trutnovsk‡ vzduchovkov‡ liga 2024-2025 - 2.kolo;Trutnov;2. kategorie, Pi;Muìi, ìeny, Dorostenci st., Dorostenky st., Veter‡ni;VzPi 60, VzPi 40;;;95;30.11.2024;https://shooting.cz/cs/souteze/2024-11-30-vrchlabsko-trutnovska-vzduchovkova-liga-2024-2025-2-kolo-1
07.12.2024;07.12.2024;V‡no‹n’ stÞ’len’ - 16.ro‹n’k;Borek;2. kategorie;Muìi, ìeny, JunioÞi, Juniorky, Dorostenci st., Ž‡ci 13 a 14 let, Ž‡ci do 12 let;VzPu 60 ISSF, VzPu 40 ISSF, VzPu 30 ISSF vleže;;;301;04.12.2024;https://shooting.cz/cs/souteze/2024-12-07-vanocni-strileni-16-rocnik
04.01.2025;04.01.2025;Vrchlabsko-Trutnovsk‡ vzduchovkov‡ liga 2024-2025 - 3.kolo;Trutnov;2. kategorie, Pi;Muìi, ìeny, Dorostenci st., Dorostenky st., Veter‡ni;VzPi 60, VzPi 40;;;95;02.11.2024;https://shooting.cz/cs/souteze/2025-01-04-vrchlabsko-trutnovska-vzduchovkova-liga-2024-2025-3-kolo-1
01.02.2025;01.02.2025;Vrchlabsko-Trutnovsk‡ vzduchovkov‡ liga 2024-2025 - 4.kolo;Trutnov;2. kategorie, Pi;Muìi, ìeny, Dorostenci st., Dorostenky st., Veter‡ni;VzPi 60, VzPi 40;;;95;01.02.2025;https://shooting.cz/cs/souteze/2025-02-01-vrchlabsko-trutnovska-vzduchovkova-liga-2024-2025-4-kolo-1
01.02.2025;02.02.2025;Testovac’ z‡vod;Hradec Kr‡lovŽ;Test, 3. kategorie;Muìi, ìeny, JunioÞi;VzPi 60, SP 30+30, VP 30+30;;;62;;https://shooting.cz/cs/souteze/2025-02-01-testovaci-zavod
01.03.2025;01.03.2025;Vrchlabsko-Trutnovsk‡ vzduchovkov‡ liga 2024-2025 - fin‡le;Trutnov;2. kategorie, Pi;Muìi, ìeny, Dorostenci st., Dorostenky st., Veter‡ni;VzPi 60, VzPi 40;;;95;01.03.2025;https://shooting.cz/cs/souteze/2025-03-01-vrchlabsko-trutnovska-vzduchovkova-liga-2024-2025-finale-1
